TR_S07_PTO_STO(100)_600c_variable pressure_2000sh_3hz_2theta omega_04102026{1}	
2θ, °	Intensity, cps
57.5519981384277	0
57.5568008422852	0
57.5615997314453	0
57.5663986206055	0
57.5712013244629	0
57.576000213623	0
57.5807991027832	0
57.5856018066406	0
57.5904006958008	0
57.5951995849609	0
57.5999984741211	0
57.6048011779785	0
57.6096000671387	14.9835758209229
57.6143989562988	0
57.6192016601563	0
57.6240005493164	0
57.6287994384766	0
57.6335983276367	0
57.6384010314941	14.4360942840576
57.6431999206543	0
57.6479988098145	0
57.6528015136719	0
57.657600402832	0
57.6623992919922	0
57.6671981811523	0
57.6720008850098	0
57.6767997741699	0
57.6815986633301	0
57.6864013671875	0
57.6912002563477	0
57.6959991455078	0
57.7008018493652	0
57.7056007385254	0
57.7103996276855	28.312894821167
57.7151985168457	0
57.7200012207031	0
57.7248001098633	0
57.7295989990234	0
57.7344017028809	0
57.739200592041	0
57.7439994812012	0
57.7487983703613	0
57.7536010742188	0
57.7583999633789	0
57.7631988525391	0
57.7680015563965	14.1085224151611
57.7728004455566	0
57.7775993347168	0
57.782398223877	0
57.7872009277344	0
57.7919998168945	0
57.7967987060547	0
57.8016014099121	0
57.8064002990723	0
57.8111991882324	0
57.8160018920898	14.589750289917
57.82080078125	0
57.8255996704102	0
57.8303985595703	0
57.8352012634277	14.785548210144
57.8400001525879	14.2280588150024
57.844799041748	0
57.8496017456055	0
57.8544006347656	14.6391868591309
57.8591995239258	0
57.8639984130859	0
57.8688011169434	0
57.8736000061035	0
57.8783988952637	14.6454277038574
57.8832015991211	0
57.8880004882813	0
57.8927993774414	0
57.8975982666016	0
57.902400970459	13.7986755371094
57.9071998596191	0
57.9119987487793	0
57.9168014526367	0
57.9216003417969	0
57.926399230957	0
57.9311981201172	0
57.9360008239746	0
57.9407997131348	0
57.9455986022949	0
57.9504013061523	0
57.9552001953125	0
57.9599990844727	0
57.9648017883301	0
57.9696006774902	0
57.9743995666504	14.3979454040527
57.9791984558105	0
57.984001159668	0
57.9888000488281	0
57.9935989379883	0
57.9984016418457	0
58.0032005310059	0
58.007999420166	0
58.0127983093262	0
58.0176010131836	0
58.0223999023438	0
58.0271987915039	0
58.0320014953613	0
58.0368003845215	0
58.0415992736816	14.3191909790039
58.0463981628418	0
58.0512008666992	0
58.0559997558594	0
58.0607986450195	0
58.065601348877	0
58.0704002380371	0
58.0751991271973	0
58.0800018310547	0
58.0848007202148	0
58.089599609375	0
58.0943984985352	0
58.0992012023926	14.4883193969727
58.1040000915527	0
58.1087989807129	0
58.1136016845703	0
58.1184005737305	0
58.1231994628906	14.5879917144775
58.1279983520508	0
58.1328010559082	0
58.1375999450684	0
58.1423988342285	0
58.1472015380859	0
58.1520004272461	0
58.1567993164063	0
58.1615982055664	0
58.1664009094238	0
58.171199798584	0
58.1759986877441	0
58.1808013916016	0
58.1856002807617	14.7066316604614
58.1903991699219	0
58.1952018737793	0
58.2000007629395	0
58.2047996520996	0
58.2095985412598	0
58.2144012451172	0
58.2192001342773	0
58.2239990234375	0
58.2288017272949	0
58.2336006164551	0
58.2383995056152	0
58.2431983947754	0
58.2480010986328	0
58.252799987793	14.5990266799927
58.2575988769531	0
58.2624015808105	0
58.2672004699707	0
58.2719993591309	14.8858556747437
58.276798248291	0
58.2816009521484	0
58.2863998413086	0
58.2911987304688	0
58.2960014343262	0
58.3008003234863	0
58.3055992126465	0
58.3103981018066	0
58.3152008056641	0
58.3199996948242	0
58.3247985839844	0
58.3296012878418	0
58.334400177002	0
58.3391990661621	0
58.3440017700195	0
58.3488006591797	0
58.3535995483398	0
58.3583984375	0
58.3632011413574	0
58.3680000305176	0
58.3727989196777	0
58.3776016235352	0
58.3824005126953	0
58.3871994018555	0
58.3919982910156	0
58.396800994873	0
58.4015998840332	14.9912548065186
58.4063987731934	0
58.4112014770508	0
58.4160003662109	0
58.4207992553711	14.0131130218506
58.4255981445313	0
58.4304008483887	0
58.4351997375488	0
58.439998626709	0
58.4448013305664	15.1582307815552
58.4496002197266	0
58.4543991088867	0
58.4592018127441	0
58.4640007019043	0
58.4687995910645	0
58.4735984802246	0
58.478401184082	0
58.4832000732422	0
58.4879989624023	0
58.4928016662598	0
58.4976005554199	0
58.5023994445801	0
58.5071983337402	0
58.5120010375977	0
58.5167999267578	0
58.521598815918	0
58.5264015197754	0
58.5312004089355	14.3499126434326
58.5359992980957	15.2856788635254
58.5407981872559	14.6554546356201
58.5456008911133	0
58.5503997802734	0
58.5551986694336	14.1573286056519
58.560001373291	0
58.5648002624512	0
58.5695991516113	0
58.5744018554688	0
58.5792007446289	0
58.5839996337891	0
58.5887985229492	0
58.5936012268066	0
58.5984001159668	0
58.603199005127	0
58.6080017089844	0
58.6128005981445	0
58.6175994873047	0
58.6223983764648	0
58.6272010803223	0
58.6319999694824	0
58.6367988586426	14.4742097854614
58.6416015625	0
58.6464004516602	0
58.6511993408203	14.8421325683594
58.6559982299805	0
58.6608009338379	0
58.665599822998	0
58.6703987121582	0
58.6752014160156	0
58.6800003051758	0
58.6847991943359	0
58.6896018981934	14.2518749237061
58.6944007873535	28.9214954376221
58.6991996765137	0
58.7039985656738	0
58.7088012695313	0
58.7136001586914	0
58.7183990478516	0
58.723201751709	13.8662128448486
58.7280006408691	0
58.7327995300293	0
58.7375984191895	0
58.7424011230469	0
58.747200012207	0
58.7519989013672	0
58.7568016052246	0
58.7616004943848	4.80314922332764
58.7663993835449	0
58.7711982727051	0
58.7760009765625	0
58.7807998657227	0
58.7855987548828	14.6132326126099
58.7904014587402	0
58.7952003479004	0
58.7999992370605	0
58.8047981262207	4.67071914672852
58.8096008300781	0
58.8143997192383	0
58.8191986083984	0
58.8240013122559	0
58.828800201416	0
58.8335990905762	0
58.8384017944336	0
58.8432006835938	0
58.8479995727539	0
58.8527984619141	0
58.8576011657715	0
58.8624000549316	0
58.8671989440918	0
58.8720016479492	0
58.8768005371094	0
58.8815994262695	0
58.8863983154297	15.2422027587891
58.8912010192871	0
58.8959999084473	0
58.9007987976074	0
58.9056015014648	0
58.910400390625	0
58.9151992797852	0
58.9199981689453	0
58.9248008728027	0
58.9295997619629	0
58.934398651123	0
58.9392013549805	0
58.9440002441406	14.7830829620361
58.9487991333008	0
58.9536018371582	0
58.9584007263184	4.90274906158447
58.9631996154785	0
58.9679985046387	0
58.9728012084961	0
58.9776000976563	0
58.9823989868164	0
58.9872016906738	0
58.992000579834	0
58.9967994689941	0
59.0015983581543	0
59.0064010620117	0
59.0111999511719	0
59.015998840332	0
59.0208015441895	0
59.0256004333496	0
59.0303993225098	0
59.0351982116699	14.1054611206055
59.0400009155273	15.0619449615479
59.0447998046875	0
59.0495986938477	0
59.0544013977051	0
59.0592002868652	0
59.0639991760254	0
59.0688018798828	0
59.073600769043	0
59.0783996582031	0
59.0831985473633	0
59.0880012512207	14.6124792098999
59.0928001403809	14.1072177886963
59.097599029541	0
59.1024017333984	0
59.1072006225586	0
59.1119995117188	0
59.1167984008789	0
59.1216011047363	0
59.1263999938965	0
59.1311988830566	0
59.1360015869141	0
59.1408004760742	0
59.1455993652344	0
59.1503982543945	0
59.155200958252	0
59.1599998474121	0
59.1647987365723	14.5532007217407
59.1696014404297	0
59.1744003295898	0
59.17919921875	0
59.1839981079102	0
59.1888008117676	0
59.1935997009277	0
59.1983985900879	0
59.2032012939453	0
59.2080001831055	0
59.2127990722656	0
59.217601776123	0
59.2224006652832	0
59.2271995544434	0
59.2319984436035	0
59.2368011474609	0
59.2416000366211	0
59.2463989257813	0
59.2512016296387	0
59.2560005187988	0
59.260799407959	14.1298189163208
59.2655982971191	0
59.2704010009766	0
59.2751998901367	0
59.2799987792969	0
59.2848014831543	0
59.2896003723145	0
59.2943992614746	0
59.2991981506348	0
59.3040008544922	0
59.3087997436523	0
59.3135986328125	0
59.3184013366699	14.0529651641846
59.3232002258301	0
59.3279991149902	0
59.3328018188477	0
59.3376007080078	0
59.342399597168	0
59.3471984863281	0
59.3520011901855	0
59.3568000793457	0
59.3615989685059	0
59.3664016723633	0
59.3712005615234	0
59.3759994506836	0
59.3807983398438	0
59.3856010437012	0
59.3903999328613	0
59.3951988220215	0
59.4000015258789	0
59.4048004150391	0
59.4095993041992	0
59.4143981933594	0
59.4192008972168	14.440637588501
59.423999786377	0
59.4287986755371	0
59.4336013793945	0
59.4384002685547	0
59.4431991577148	0
59.4480018615723	0
59.4528007507324	0
59.4575996398926	0
59.4623985290527	0
59.4672012329102	0
59.4720001220703	0
59.4767990112305	0
59.4816017150879	0
59.486400604248	0
59.4911994934082	0
59.4959983825684	0
59.5008010864258	0
59.5055999755859	0
59.5103988647461	14.5411968231201
59.5152015686035	0
59.5200004577637	0
59.5247993469238	0
59.529598236084	0
59.5344009399414	14.2393198013306
59.5391998291016	0
59.5439987182617	14.8854322433472
59.5488014221191	0
59.5536003112793	0
59.5583992004395	0
59.5632019042969	14.8241786956787
59.568000793457	0
59.5727996826172	0
59.5775985717773	0
59.5824012756348	0
59.5872001647949	0
59.5919990539551	0
59.5968017578125	14.6929559707642
59.6016006469727	0
59.6063995361328	0
59.611198425293	0
59.6160011291504	0
59.6208000183105	0
59.6255989074707	0
59.6304016113281	0
59.6352005004883	0
59.6399993896484	0
59.6447982788086	0
59.649600982666	0
59.6543998718262	0
59.6591987609863	0
59.6640014648438	0
59.6688003540039	0
59.6735992431641	0
59.6783981323242	0
59.6832008361816	0
59.6879997253418	0
59.692798614502	0
59.6976013183594	0
59.7024002075195	0
59.7071990966797	0
59.7120018005371	0
59.7168006896973	0
59.7215995788574	0
59.7263984680176	0
59.731201171875	0
59.7360000610352	0
59.7407989501953	0
59.7456016540527	0
59.7504005432129	0
59.755199432373	0
59.7599983215332	0
59.7648010253906	0
59.7695999145508	0
59.7743988037109	0
59.7792015075684	0
59.7840003967285	0
59.7887992858887	0
59.7935981750488	0
59.7984008789063	0
59.8031997680664	0
59.8079986572266	0
59.812801361084	0
59.8176002502441	14.1919555664063
59.8223991394043	0
59.8272018432617	0
59.8320007324219	14.3404932022095
59.836799621582	0
59.8415985107422	0
59.8464012145996	0
59.8512001037598	14.6089448928833
59.8559989929199	0
59.8608016967773	0
59.8656005859375	13.9573993682861
59.8703994750977	0
59.8751983642578	0
59.8800010681152	0
59.8847999572754	0
59.8895988464355	0
59.894401550293	0
59.8992004394531	0
59.9039993286133	0
59.9087982177734	0
59.9136009216309	0
59.918399810791	0
59.9231986999512	0
59.9280014038086	0
59.9328002929688	0
59.9375991821289	0
59.9424018859863	0
59.9472007751465	0
59.9519996643066	0
59.9567985534668	0
59.9616012573242	0
59.9664001464844	0
59.9711990356445	0
59.976001739502	0
59.9808006286621	0
59.9855995178223	0
59.9903984069824	0
59.9952011108398	0
60	0
60.0047988891602	0
60.0096015930176	0
60.0144004821777	0
60.0191993713379	0
60.023998260498	0
60.0288009643555	0
60.0335998535156	0
60.0383987426758	0
60.0432014465332	0
60.0480003356934	0
60.0527992248535	0
60.0575981140137	0
60.0624008178711	0
60.0671997070313	0
60.0719985961914	4.90967607498169
60.0768013000488	0
60.081600189209	0
60.0863990783691	0
60.0912017822266	0
60.0960006713867	0
60.1007995605469	0
60.105598449707	0
60.1104011535645	0
60.1152000427246	0
60.1199989318848	0
60.1248016357422	0
60.1296005249023	0
60.1343994140625	0
60.1391983032227	0
60.1440010070801	0
60.1487998962402	0
60.1535987854004	0
60.1584014892578	0
60.163200378418	0
60.1679992675781	0
60.1727981567383	0
60.1776008605957	0
60.1823997497559	0
60.187198638916	0
60.1920013427734	0
60.1968002319336	0
60.2015991210938	0
60.2064018249512	0
60.2112007141113	0
60.2159996032715	0
60.2207984924316	0
60.2256011962891	0
60.2304000854492	0
60.2351989746094	0
60.2400016784668	0
60.244800567627	0
60.2495994567871	14.5102519989014
60.2543983459473	0
60.2592010498047	14.1585731506348
60.2639999389648	0
60.268798828125	0
60.2736015319824	0
60.2784004211426	14.4367876052856
60.2831993103027	0
60.2879981994629	0
60.2928009033203	0
60.2975997924805	0
60.3023986816406	14.5253057479858
60.307201385498	0
60.3120002746582	0
60.3167991638184	0
60.3216018676758	0
60.3264007568359	0
60.3311996459961	0
60.3359985351563	0
60.3408012390137	0
60.3456001281738	0
60.350399017334	0
60.3552017211914	0
60.3600006103516	0
60.3647994995117	0
60.3695983886719	0
60.3744010925293	0
60.3791999816895	15.3216218948364
60.3839988708496	0
60.388801574707	0
60.3936004638672	28.5485095977783
60.3983993530273	0
60.4031982421875	0
60.4080009460449	0
60.4127998352051	0
60.4175987243652	0
60.4224014282227	0
60.4272003173828	0
60.431999206543	0
60.4367980957031	0
60.4416007995605	0
60.4463996887207	0
60.4511985778809	0
60.4560012817383	0
60.4608001708984	0
60.4655990600586	0
60.470401763916	0
60.4752006530762	0
60.4799995422363	0
60.4847984313965	0
60.4896011352539	0
60.4944000244141	0
60.4991989135742	0
60.5040016174316	14.3535223007202
60.5088005065918	0
60.513599395752	0
60.5183982849121	0
60.5232009887695	0
60.5279998779297	0
60.5327987670898	0
60.5376014709473	0
60.5424003601074	0
60.5471992492676	0
60.5519981384277	0
60.5568008422852	0
60.5615997314453	0
60.5663986206055	0
60.5712013244629	0
60.576000213623	0
60.5807991027832	0
60.5856018066406	0
60.5904006958008	0
60.5951995849609	0
60.5999984741211	0
60.6048011779785	0
60.6096000671387	0
60.6143989562988	0
60.6192016601563	0
60.6240005493164	0
60.6287994384766	0
60.6335983276367	0
60.6384010314941	0
60.6431999206543	0
60.6479988098145	0
60.6528015136719	0
60.657600402832	14.9356870651245
60.6623992919922	0
60.6671981811523	28.6751518249512
60.6720008850098	0
60.6767997741699	0
60.6815986633301	0
60.6864013671875	0
60.6912002563477	0
60.6959991455078	0
60.7008018493652	0
60.7056007385254	15.2610759735107
60.7103996276855	0
60.7151985168457	0
60.7200012207031	0
60.7248001098633	0
60.7295989990234	0
60.7344017028809	0
60.739200592041	14.3191909790039
60.7439994812012	0
60.7487983703613	0
60.7536010742188	0
60.7583999633789	0
60.7631988525391	0
60.7680015563965	0
60.7728004455566	0
60.7775993347168	0
60.782398223877	0
60.7872009277344	14.4856405258179
60.7919998168945	0
60.7967987060547	0
60.8016014099121	0
60.8064002990723	0
60.8111991882324	0
60.8160018920898	0
60.82080078125	0
60.8255996704102	0
60.8303985595703	0
60.8352012634277	0
60.8400001525879	0
60.844799041748	0
60.8496017456055	0
60.8544006347656	0
60.8591995239258	0
60.8639984130859	0
60.8688011169434	0
60.8736000061035	0
60.8783988952637	0
60.8832015991211	0
60.8880004882813	4.85209083557129
60.8927993774414	0
60.8975982666016	0
60.902400970459	0
60.9071998596191	0
60.9119987487793	0
60.9168014526367	0
60.9216003417969	0
60.926399230957	15.1705656051636
60.9311981201172	0
60.9360008239746	15.0045518875122
60.9407997131348	14.8104333877563
60.9455986022949	0
60.9504013061523	0
60.9552001953125	0
60.9599990844727	0
60.9648017883301	0
60.9696006774902	0
60.9743995666504	0
60.9791984558105	0
60.984001159668	0
60.9888000488281	0
60.9935989379883	0
60.9984016418457	0
61.0032005310059	0
61.007999420166	15.1318340301514
61.0127983093262	0
61.0176010131836	0
61.0223999023438	0
61.0271987915039	0
61.0320014953613	0
61.0368003845215	0
61.0415992736816	0
61.0463981628418	0
61.0512008666992	0
61.0559997558594	0
61.0607986450195	0
61.065601348877	0
61.0704002380371	0
61.0751991271973	0
61.0800018310547	0
61.0848007202148	0
61.089599609375	0
61.0943984985352	0
61.0992012023926	0
61.1040000915527	0
61.1087989807129	0
61.1136016845703	0
61.1184005737305	0
61.1231994628906	0
61.1279983520508	0
61.1328010559082	0
61.1375999450684	0
61.1423988342285	0
61.1472015380859	0
61.1520004272461	0
61.1567993164063	0
61.1615982055664	0
61.1664009094238	0
61.171199798584	0
61.1759986877441	0
61.1808013916016	0
61.1856002807617	14.6469030380249
61.1903991699219	0
61.1952018737793	0
61.2000007629395	0
61.2047996520996	0
61.2095985412598	0
61.2144012451172	0
61.2192001342773	0
61.2239990234375	14.5146198272705
61.2288017272949	0
61.2336006164551	0
61.2383995056152	0
61.2431983947754	0
61.2480010986328	0
61.252799987793	0
61.2575988769531	0
61.2624015808105	0
61.2672004699707	0
61.2719993591309	0
61.276798248291	0
61.2816009521484	15.2384967803955
61.2863998413086	0
61.2911987304688	0
61.2960014343262	0
61.3008003234863	0
61.3055992126465	0
61.3103981018066	0
61.3152008056641	0
61.3199996948242	0
61.3247985839844	4.65759325027466
61.3296012878418	14.3935546875
61.334400177002	0
61.3391990661621	0
61.3440017700195	0
61.3488006591797	0
61.3535995483398	0
61.3583984375	0
61.3632011413574	0
61.3680000305176	0
61.3727989196777	0
61.3776016235352	0
61.3824005126953	0
61.3871994018555	0
61.3919982910156	0
61.396800994873	0
61.4015998840332	0
61.4063987731934	0
61.4112014770508	0
61.4160003662109	0
61.4207992553711	0
61.4255981445313	0
61.4304008483887	0
61.4351997375488	14.6248788833618
61.439998626709	0
61.4448013305664	0
61.4496002197266	0
61.4543991088867	0
61.4592018127441	0
61.4640007019043	0
61.4687995910645	0
61.4735984802246	0
61.478401184082	0
61.4832000732422	0
61.4879989624023	14.1206531524658
61.4928016662598	0
61.4976005554199	14.1607618331909
61.5023994445801	14.9836587905884
61.5071983337402	0
61.5120010375977	0
61.5167999267578	0
61.521598815918	0
61.5264015197754	0
61.5312004089355	0
61.5359992980957	0
61.5407981872559	13.9435930252075
61.5456008911133	0
61.5503997802734	0
61.5551986694336	0
61.560001373291	0
61.5648002624512	0
61.5695991516113	0
61.5744018554688	0
61.5792007446289	0
61.5839996337891	0
61.5887985229492	0
61.5936012268066	0
61.5984001159668	0
61.603199005127	0
61.6080017089844	0
61.6128005981445	14.1607618331909
61.6175994873047	14.3601922988892
61.6223983764648	0
61.6272010803223	0
61.6319999694824	0
61.6367988586426	0
61.6416015625	0
61.6464004516602	0
61.6511993408203	0
61.6559982299805	0
61.6608009338379	0
61.665599822998	0
61.6703987121582	0
61.6752014160156	0
61.6800003051758	14.1783094406128
61.6847991943359	0
61.6896018981934	0
61.6944007873535	0
61.6991996765137	0
61.7039985656738	0
61.7088012695313	0
61.7136001586914	0
61.7183990478516	14.733907699585
61.723201751709	0
61.7280006408691	0
61.7327995300293	0
61.7375984191895	0
61.7424011230469	0
61.747200012207	0
61.7519989013672	0
61.7568016052246	0
61.7616004943848	0
61.7663993835449	0
61.7711982727051	0
61.7760009765625	0
61.7807998657227	0
61.7855987548828	0
61.7904014587402	0
61.7952003479004	0
61.7999992370605	0
61.8047981262207	0
61.8096008300781	0
61.8143997192383	0
61.8191986083984	0
61.8240013122559	0
61.828800201416	0
61.8335990905762	0
61.8384017944336	0
61.8432006835938	14.7163305282593
61.8479995727539	0
61.8527984619141	0
61.8576011657715	0
61.8624000549316	0
61.8671989440918	0
61.8720016479492	14.6283340454102
61.8768005371094	0
61.8815994262695	0
61.8863983154297	0
61.8912010192871	4.68355274200439
61.8959999084473	0
61.9007987976074	0
61.9056015014648	0
61.910400390625	0
61.9151992797852	0
61.9199981689453	0
61.9248008728027	0
61.9295997619629	0
61.934398651123	0
61.9392013549805	0
61.9440002441406	0
61.9487991333008	0
61.9536018371582	0
61.9584007263184	0
61.9631996154785	0
61.9679985046387	0
61.9728012084961	0
61.9776000976563	0
61.9823989868164	0
61.9872016906738	0
61.992000579834	0
61.9967994689941	0
62.0015983581543	0
62.0064010620117	4.5431866645813
62.0111999511719	0
62.015998840332	0
62.0208015441895	0
62.0256004333496	14.0166120529175
62.0303993225098	0
62.0351982116699	0
62.0400009155273	0
62.0447998046875	0
62.0495986938477	0
62.0544013977051	0
62.0592002868652	0
62.0639991760254	0
62.0688018798828	0
62.073600769043	0
62.0783996582031	0
62.0831985473633	0
62.0880012512207	0
62.0928001403809	0
62.097599029541	0
62.1024017333984	0
62.1072006225586	0
62.1119995117188	0
62.1167984008789	13.8174018859863
62.1216011047363	13.8397798538208
62.1263999938965	0
62.1311988830566	0
62.1360015869141	14.3228483200073
62.1408004760742	0
62.1455993652344	0
62.1503982543945	0
62.155200958252	0
62.1599998474121	0
62.1647987365723	0
62.1696014404297	0
62.1744003295898	0
62.17919921875	0
62.1839981079102	0
62.1888008117676	0
62.1935997009277	0
62.1983985900879	0
62.2032012939453	0
62.2080001831055	0
62.2127990722656	0
62.217601776123	0
62.2224006652832	0
62.2271995544434	0
62.2319984436035	0
62.2368011474609	14.6485967636108
62.2416000366211	0
62.2463989257813	0
62.2512016296387	0
62.2560005187988	0
62.260799407959	0
62.2655982971191	0
62.2704010009766	4.85410690307617
62.2751998901367	0
62.2799987792969	0
62.2848014831543	0
62.2896003723145	0
62.2943992614746	0
62.2991981506348	0
62.3040008544922	0
62.3087997436523	0
62.3135986328125	14.4865741729736
62.3184013366699	0
62.3232002258301	0
62.3279991149902	0
62.3328018188477	0
62.3376007080078	0
62.342399597168	0
62.3471984863281	0
62.3520011901855	0
62.3568000793457	0
62.3615989685059	0
62.3664016723633	0
62.3712005615234	0
62.3759994506836	0
62.3807983398438	15.2629013061523
62.3856010437012	0
62.3903999328613	14.4723243713379
62.3951988220215	0
62.4000015258789	0
62.4048004150391	14.4951095581055
62.4095993041992	0
62.4143981933594	0
62.4192008972168	0
62.423999786377	0
62.4287986755371	0
62.4336013793945	0
62.4384002685547	0
62.4431991577148	0
62.4480018615723	0
62.4528007507324	0
62.4575996398926	0
62.4623985290527	0
62.4672012329102	0
62.4720001220703	0
62.4767990112305	0
62.4816017150879	0
62.486400604248	0
62.4911994934082	0
62.4959983825684	0
62.5008010864258	0
62.5055999755859	0
62.5103988647461	0
62.5152015686035	0
62.5200004577637	0
62.5247993469238	0
62.529598236084	0
62.5344009399414	0
62.5391998291016	0
62.5439987182617	0
62.5488014221191	0
62.5536003112793	0
62.5583992004395	0
62.5632019042969	0
62.568000793457	0
62.5727996826172	0
62.5775985717773	14.4414501190186
62.5824012756348	0
62.5872001647949	0
62.5919990539551	0
62.5968017578125	0
62.6016006469727	0
62.6063995361328	0
62.611198425293	0
62.6160011291504	0
62.6208000183105	0
62.6255989074707	0
62.6304016113281	14.965500831604
62.6352005004883	0
62.6399993896484	0
62.6447982788086	0
62.649600982666	0
62.6543998718262	14.807861328125
62.6591987609863	0
62.6640014648438	14.4913539886475
62.6688003540039	0
62.6735992431641	0
62.6783981323242	0
62.6832008361816	14.3261585235596
62.6879997253418	0
62.692798614502	29.4439125061035
62.6976013183594	0
62.7024002075195	0
62.7071990966797	0
62.7120018005371	0
62.7168006896973	0
62.7215995788574	0
62.7263984680176	0
62.731201171875	0
62.7360000610352	0
62.7407989501953	0
62.7456016540527	0
62.7504005432129	0
62.755199432373	0
62.7599983215332	0
62.7648010253906	14.7037887573242
62.7695999145508	0
62.7743988037109	14.153829574585
62.7792015075684	0
62.7840003967285	0
62.7887992858887	0
62.7935981750488	0
62.7984008789063	0
62.8031997680664	0
62.8079986572266	0
62.812801361084	0
62.8176002502441	14.3046808242798
62.8223991394043	0
62.8272018432617	0
62.8320007324219	0
62.836799621582	0
62.8415985107422	0
62.8464012145996	0
62.8512001037598	0
62.8559989929199	0
62.8608016967773	14.550518989563
62.8656005859375	0
62.8703994750977	0
62.8751983642578	0
62.8800010681152	0
62.8847999572754	0
62.8895988464355	0
62.894401550293	0
62.8992004394531	0
62.9039993286133	0
62.9087982177734	14.2024459838867
62.9136009216309	0
62.918399810791	0
62.9231986999512	0
62.9280014038086	0
62.9328002929688	0
62.9375991821289	0
62.9424018859863	0
62.9472007751465	0
62.9519996643066	14.210880279541
62.9567985534668	0
62.9616012573242	13.9887199401855
62.9664001464844	29.3755989074707
62.9711990356445	0
62.976001739502	0
62.9808006286621	0
62.9855995178223	0
62.9903984069824	0
62.9952011108398	0
63	0
63.0047988891602	0
63.0096015930176	0
63.0144004821777	0
63.0191993713379	0
63.023998260498	14.9828796386719
63.0288009643555	0
63.0335998535156	0
63.0383987426758	0
63.0432014465332	0
63.0480003356934	0
63.0527992248535	0
63.0575981140137	0
63.0624008178711	0
63.0671997070313	0
63.0719985961914	0
63.0768013000488	0
63.081600189209	0
63.0863990783691	0
63.0912017822266	0
63.0960006713867	0
63.1007995605469	14.9058284759521
63.105598449707	0
63.1104011535645	0
63.1152000427246	0
63.1199989318848	0
63.1248016357422	0
63.1296005249023	14.3674268722534
63.1343994140625	0
63.1391983032227	0
63.1440010070801	0
63.1487998962402	0
63.1535987854004	0
63.1584014892578	0
63.163200378418	0
63.1679992675781	0
63.1727981567383	0
63.1776008605957	0
63.1823997497559	0
63.187198638916	14.0971975326538
63.1920013427734	0
63.1968002319336	0
63.2015991210938	0
63.2064018249512	0
63.2112007141113	14.6512575149536
63.2159996032715	28.8465461730957
63.2207984924316	0
63.2256011962891	0
63.2304000854492	0
63.2351989746094	0
63.2400016784668	0
63.244800567627	0
63.2495994567871	0
63.2543983459473	0
63.2592010498047	0
63.2639999389648	0
63.268798828125	14.4616708755493
63.2736015319824	0
63.2784004211426	0
63.2831993103027	0
63.2879981994629	0
63.2928009033203	0
63.2975997924805	0
63.3023986816406	0
63.307201385498	0
63.3120002746582	0
63.3167991638184	0
63.3216018676758	15.275915145874
63.3264007568359	0
63.3311996459961	0
63.3359985351563	0
63.3408012390137	0
63.3456001281738	0
63.350399017334	0
63.3552017211914	0
63.3600006103516	0
63.3647994995117	0
63.3695983886719	0
63.3744010925293	0
63.3791999816895	0
63.3839988708496	0
63.388801574707	14.7060174942017
63.3936004638672	0
63.3983993530273	0
63.4031982421875	0
63.4080009460449	0
63.4127998352051	0
63.4175987243652	0
63.4224014282227	0
63.4272003173828	0
63.431999206543	0
63.4367980957031	0
63.4416007995605	0
63.4463996887207	0
63.4511985778809	0
63.4560012817383	0
63.4608001708984	0
63.4655990600586	0
63.470401763916	0
63.4752006530762	0
63.4799995422363	0
63.4847984313965	0
63.4896011352539	0
63.4944000244141	0
63.4991989135742	4.67257213592529
63.5040016174316	0
63.5088005065918	0
63.513599395752	0
63.5183982849121	14.244589805603
63.5232009887695	0
63.5279998779297	0
63.5327987670898	0
63.5376014709473	0
63.5424003601074	14.1259117126465
63.5471992492676	0
63.5519981384277	0
63.5568008422852	0
63.5615997314453	0
63.5663986206055	0
63.5712013244629	0
63.576000213623	0
63.5807991027832	0
63.5856018066406	14.4111680984497
63.5904006958008	0
63.5951995849609	0
63.5999984741211	0
63.6048011779785	0
63.6096000671387	0
63.6143989562988	0
63.6192016601563	0
63.6240005493164	14.4793787002563
63.6287994384766	0
63.6335983276367	0
63.6384010314941	14.1403245925903
63.6431999206543	0
63.6479988098145	0
63.6528015136719	0
63.657600402832	0
63.6623992919922	0
63.6671981811523	14.3614377975464
63.6720008850098	0
63.6767997741699	0
63.6815986633301	0
63.6864013671875	0
63.6912002563477	0
63.6959991455078	0
63.7008018493652	0
63.7056007385254	0
63.7103996276855	0
63.7151985168457	0
63.7200012207031	0
63.7248001098633	0
63.7295989990234	0
63.7344017028809	0
63.739200592041	14.7996511459351
63.7439994812012	0
63.7487983703613	0
63.7536010742188	0
63.7583999633789	0
63.7631988525391	0
63.7680015563965	0
63.7728004455566	0
63.7775993347168	0
63.782398223877	0
63.7872009277344	0
63.7919998168945	0
63.7967987060547	0
63.8016014099121	14.8912086486816
63.8064002990723	0
63.8111991882324	0
63.8160018920898	0
63.82080078125	0
63.8255996704102	0
63.8303985595703	0
63.8352012634277	0
63.8400001525879	0
63.844799041748	0
63.8496017456055	0
63.8544006347656	14.841329574585
63.8591995239258	0
63.8639984130859	0
63.8688011169434	0
63.8736000061035	0
63.8783988952637	0
63.8832015991211	0
63.8880004882813	0
63.8927993774414	0
63.8975982666016	0
63.902400970459	0
63.9071998596191	0
63.9119987487793	0
63.9168014526367	0
63.9216003417969	0
63.926399230957	0
63.9311981201172	0
63.9360008239746	0
