TR_S10_PTO_STO(100)_500c_150mT_20000sh_5hz_2theta omega_04162026{1}	
2θ, °	Intensity, cps
65.4000015258789	0
65.4048004150391	15.1618137359619
65.4095993041992	15.0833721160889
65.4143981933594	0
65.4191970825195	0
65.4240036010742	0
65.4288024902344	0
65.4336013793945	14.3121948242188
65.4384002685547	0
65.4431991577148	0
65.447998046875	0
65.4527969360352	14.4049224853516
65.4576034545898	0
65.46240234375	0
65.4672012329102	0
65.4720001220703	0
65.4767990112305	0
65.4815979003906	0
65.4863967895508	0
65.4912033081055	0
65.4960021972656	0
65.5008010864258	14.622200012207
65.5055999755859	0
65.5103988647461	0
65.5151977539063	14.1851816177368
65.5199966430664	0
65.5248031616211	14.1789083480835
65.5296020507813	0
65.5344009399414	14.3119125366211
65.5391998291016	0
65.5439987182617	0
65.5487976074219	0
65.553596496582	0
65.5584030151367	0
65.5632019042969	0
65.568000793457	0
65.5727996826172	0
65.5775985717773	0
65.5823974609375	0
65.5871963500977	4.75108242034912
65.5920028686523	14.1521739959717
65.5968017578125	0
65.6016006469727	0
65.6063995361328	0
65.611198425293	0
65.6159973144531	14.4321718215942
65.6207962036133	0
65.625602722168	0
65.6304016113281	0
65.6352005004883	0
65.6399993896484	0
65.6447982788086	0
65.6495971679688	14.5568799972534
65.6544036865234	14.2169198989868
65.6592025756836	0
65.6640014648438	14.9912548065186
65.6688003540039	0
65.6735992431641	0
65.6783981323242	0
65.6831970214844	0
65.6880035400391	0
65.6928024291992	0
65.6976013183594	0
65.7024002075195	0
65.7071990966797	0
65.7119979858398	0
65.716796875	0
65.7216033935547	0
65.7264022827148	14.3587560653687
65.731201171875	0
65.7360000610352	14.5407686233521
65.7407989501953	0
65.7455978393555	14.4044923782349
65.7503967285156	0
65.7552032470703	0
65.7600021362305	0
65.7648010253906	14.949818611145
65.7695999145508	14.3077754974365
65.7743988037109	0
65.7791976928711	14.1947603225708
65.7839965820313	14.0440511703491
65.7888031005859	0
65.7936019897461	0
65.7984008789063	0
65.8031997680664	0
65.8079986572266	14.4682083129883
65.8127975463867	0
65.8175964355469	14.5532007217407
65.8224029541016	14.1134490966797
65.8272018432617	0
65.8320007324219	0
65.836799621582	0
65.8415985107422	14.8311519622803
65.8463973999023	0
65.8511962890625	14.3329315185547
65.8560028076172	14.4867105484009
65.8608016967773	0
65.8656005859375	0
65.8703994750977	14.0714511871338
65.8751983642578	0
65.879997253418	0
65.8848037719727	0
65.8896026611328	0
65.894401550293	0
65.8992004394531	0
65.9039993286133	0
65.9087982177734	14.7502326965332
65.9135971069336	0
65.9184036254883	0
65.9232025146484	0
65.9280014038086	0
65.9328002929688	0
65.9375991821289	0
65.9423980712891	0
65.9471969604492	0
65.9520034790039	0
65.9568023681641	0
65.9616012573242	0
65.9664001464844	0
65.9711990356445	0
65.9759979248047	15.6396894454956
65.9807968139648	0
65.9856033325195	0
65.9904022216797	14.8744583129883
65.9952011108398	14.0100135803223
66	0
66.0047988891602	0
66.0095977783203	0
66.0143966674805	0
66.0192031860352	0
66.0240020751953	14.6895427703857
66.0288009643555	0
66.0335998535156	0
66.0383987426758	0
66.0431976318359	0
66.0479965209961	0
66.0528030395508	0
66.0576019287109	0
66.0624008178711	0
66.0671997070313	14.5786914825439
66.0719985961914	0
66.0767974853516	0
66.0815963745117	0
66.0864028930664	0
66.0912017822266	0
66.0960006713867	14.14719581604
66.1007995605469	0
66.105598449707	0
66.1103973388672	28.9664039611816
66.1151962280273	0
66.120002746582	0
66.1248016357422	0
66.1296005249023	0
66.1343994140625	0
66.1391983032227	0
66.1439971923828	0
66.1488037109375	0
66.1536026000977	0
66.1584014892578	0
66.163200378418	29.438985824585
66.1679992675781	0
66.1727981567383	0
66.1775970458984	0
66.1824035644531	0
66.1872024536133	0
66.1920013427734	0
66.1968002319336	0
66.2015991210938	0
66.2063980102539	0
66.2111968994141	14.7064456939697
66.2160034179688	0
66.2208023071289	0
66.2256011962891	0
66.2304000854492	0
66.2351989746094	0
66.2399978637695	0
66.2447967529297	0
66.2496032714844	0
66.2544021606445	0
66.2592010498047	0
66.2639999389648	13.9908819198608
66.268798828125	14.7432746887207
66.2735977172852	0
66.2783966064453	0
66.283203125	0
66.2880020141602	0
66.2928009033203	14.090521812439
66.2975997924805	0
66.3023986816406	14.885308265686
66.3071975708008	0
66.3119964599609	0
66.3168029785156	0
66.3216018676758	0
66.3264007568359	0
66.3311996459961	0
66.3359985351563	0
66.3407974243164	0
66.3455963134766	0
66.3504028320313	15.5153245925903
66.3552017211914	0
66.3600006103516	0
66.3647994995117	0
66.3695983886719	15.0494728088379
66.374397277832	14.3013114929199
66.3792037963867	0
66.3840026855469	0
66.388801574707	0
66.3936004638672	0
66.3983993530273	0
66.4031982421875	0
66.4079971313477	0
66.4128036499023	0
66.4176025390625	0
66.4224014282227	0
66.4272003173828	0
66.431999206543	0
66.4367980957031	0
66.4415969848633	0
66.446403503418	14.4721403121948
66.4512023925781	15.1759233474731
66.4560012817383	14.5953035354614
66.4608001708984	0
66.4655990600586	0
66.4703979492188	0
66.4751968383789	0
66.4800033569336	0
66.4848022460938	0
66.4896011352539	0
66.4944000244141	0
66.4991989135742	0
66.5039978027344	0
66.5087966918945	0
66.5136032104492	0
66.5184020996094	0
66.5232009887695	0
66.5279998779297	0
66.5327987670898	0
66.53759765625	0
66.5423965454102	0
66.5472030639648	0
66.552001953125	14.3507881164551
66.5568008422852	0
66.5615997314453	0
66.5663986206055	0
66.5711975097656	0
66.5759963989258	0
66.5808029174805	28.4576377868652
66.5856018066406	0
66.5904006958008	0
66.5951995849609	14.2520380020142
66.5999984741211	0
66.6047973632813	14.7643556594849
66.6095962524414	0
66.6144027709961	0
66.6192016601563	0
66.6240005493164	0
66.6287994384766	0
66.6335983276367	0
66.6383972167969	0
66.6432037353516	0
66.6480026245117	0
66.6528015136719	0
66.657600402832	0
66.6623992919922	0
66.6671981811523	0
66.6719970703125	0
66.6768035888672	0
66.6816024780273	14.876296043396
66.6864013671875	0
66.6912002563477	0
66.6959991455078	0
66.700798034668	14.3707389831543
66.7055969238281	0
66.7104034423828	0
66.715202331543	0
66.7200012207031	0
66.7248001098633	0
66.7295989990234	0
66.7343978881836	0
66.7391967773438	0
66.7440032958984	0
66.7488021850586	0
66.7536010742188	0
66.7583999633789	0
66.7631988525391	0
66.7679977416992	0
66.7727966308594	0
66.7776031494141	0
66.7824020385742	14.3752574920654
66.7872009277344	0
66.7919998168945	0
66.7967987060547	0
66.8015975952148	0
66.806396484375	0
66.8112030029297	0
66.8160018920898	0
66.82080078125	14.3921785354614
66.8255996704102	0
66.8303985595703	0
66.8351974487305	0
66.8399963378906	0
66.8448028564453	0
66.8496017456055	0
66.8544006347656	0
66.8591995239258	0
66.8639984130859	0
66.8687973022461	0
66.8735961914063	0
66.8784027099609	0
66.8832015991211	0
66.8880004882813	0
66.8927993774414	0
66.8975982666016	0
66.9023971557617	0
66.9072036743164	0
66.9120025634766	0
66.9168014526367	0
66.9216003417969	0
66.926399230957	14.61598777771
66.9311981201172	0
66.9359970092773	0
66.940803527832	0
66.9456024169922	0
66.9504013061523	0
66.9552001953125	0
66.9599990844727	0
66.9647979736328	0
66.969596862793	0
66.9744033813477	0
66.9792022705078	15.1558828353882
66.984001159668	0
66.9888000488281	0
66.9935989379883	0
66.9983978271484	0
67.0031967163086	0
67.0080032348633	14.1896772384644
67.0128021240234	0
67.0176010131836	14.4342832565308
67.0223999023438	0
67.0271987915039	0
67.0319976806641	0
67.0367965698242	0
67.0416030883789	0
67.0464019775391	14.1483860015869
67.0512008666992	0
67.0559997558594	0
67.0607986450195	0
67.0655975341797	0
67.0703964233398	0
67.0752029418945	0
67.0800018310547	0
67.0848007202148	14.7446098327637
67.089599609375	0
67.0943984985352	0
67.0991973876953	0
67.1039962768555	0
67.1088027954102	0
67.1136016845703	0
67.1184005737305	14.9083862304688
67.1231994628906	0
67.1279983520508	14.507848739624
67.1327972412109	14.3095302581787
67.1376037597656	4.75108242034912
67.1424026489258	0
67.1472015380859	0
67.1520004272461	14.0452432632446
67.1567993164063	0
67.1615982055664	0
67.1663970947266	0
67.1712036132813	0
67.1760025024414	0
67.1808013916016	0
67.1856002807617	0
67.1903991699219	0
67.195198059082	0
67.1999969482422	14.4945383071899
67.2048034667969	0
67.209602355957	0
67.2144012451172	0
67.2192001342773	0
67.2239990234375	0
67.2287979125977	0
67.2335968017578	14.1314582824707
67.2384033203125	0
67.2432022094727	0
67.2480010986328	0
67.252799987793	4.89095211029053
67.2575988769531	0
67.2623977661133	0
67.2671966552734	0
67.2720031738281	0
67.2768020629883	14.952787399292
67.2816009521484	0
67.2863998413086	14.5348262786865
67.2911987304688	14.6012716293335
67.2959976196289	0
67.3007965087891	0
67.3056030273438	0
67.3104019165039	0
67.3152008056641	0
67.3199996948242	15.1299076080322
67.3247985839844	0
67.3295974731445	0
67.3343963623047	0
67.3392028808594	0
67.3440017700195	0
67.3488006591797	0
67.3535995483398	0
67.3583984375	0
67.3631973266602	0
67.3679962158203	0
67.372802734375	0
67.3776016235352	0
67.3824005126953	0
67.3871994018555	0
67.3919982910156	14.4885377883911
67.3967971801758	0
67.4016036987305	0
67.4064025878906	0
67.4112014770508	0
67.4160003662109	14.4920978546143
67.4207992553711	0
67.4255981445313	0
67.4303970336914	0
67.4352035522461	0
67.4400024414063	0
67.4448013305664	0
67.4496002197266	14.2064409255981
67.4543991088867	0
67.4591979980469	0
67.463996887207	0
67.4688034057617	0
67.4736022949219	0
67.478401184082	0
67.4832000732422	0
67.4879989624023	14.9356689453125
67.4927978515625	0
67.4975967407227	0
67.5024032592773	0
67.5072021484375	0
67.5120010375977	0
67.5167999267578	14.0936670303345
67.521598815918	0
67.5263977050781	0
67.5311965942383	29.1537113189697
67.536003112793	0
67.5408020019531	0
67.5456008911133	0
67.5503997802734	14.7542734146118
67.5551986694336	0
67.5599975585938	0
67.5647964477539	0
67.5696029663086	14.8825597763062
67.5744018554688	0
67.5792007446289	0
67.5839996337891	0
67.5887985229492	0
67.5935974121094	14.6966133117676
67.5983963012695	0
67.6032028198242	0
67.6080017089844	0
67.6128005981445	0
67.6175994873047	0
67.6223983764648	0
67.627197265625	0
67.6320037841797	0
67.6368026733398	14.517201423645
67.6416015625	0
67.6464004516602	15.0459108352661
67.6511993408203	14.0936670303345
67.6559982299805	0
67.6607971191406	0
67.6656036376953	0
67.6704025268555	15.4011783599854
67.6752014160156	14.5346403121948
67.6800003051758	14.7490186691284
67.6847991943359	0
67.6895980834961	0
67.6943969726563	0
67.6992034912109	0
67.7040023803711	0
67.7088012695313	0
67.7136001586914	0
67.7183990478516	4.80316162109375
67.7231979370117	0
67.7279968261719	0
67.7328033447266	0
67.7376022338867	0
67.7424011230469	0
67.747200012207	0
67.7519989013672	0
67.7567977905273	0
67.7615966796875	0
67.7664031982422	0
67.7712020874023	0
67.7760009765625	0
67.7807998657227	14.4919157028198
67.7855987548828	0
67.790397644043	0
67.7951965332031	0
67.8000030517578	14.7534456253052
67.804801940918	0
67.8096008300781	0
67.8143997192383	0
67.8191986083984	0
67.8239974975586	0
67.8287963867188	0
67.8336029052734	14.212911605835
67.8384017944336	0
67.8432006835938	0
67.8479995727539	0
67.8527984619141	4.85495710372925
67.8575973510742	0
67.8623962402344	0
67.8672027587891	0
67.8720016479492	14.7145175933838
67.8768005371094	0
67.8815994262695	0
67.8863983154297	14.8062801361084
67.8911972045898	0
67.8960037231445	0
67.9008026123047	0
67.9056015014648	0
67.910400390625	0
67.9151992797852	0
67.9199981689453	0
67.9247970581055	0
67.9296035766602	0
67.9344024658203	0
67.9392013549805	14.7996511459351
67.9440002441406	0
67.9487991333008	29.2480621337891
67.9535980224609	14.4430532455444
67.9583969116211	0
67.9632034301758	0
67.9680023193359	0
67.9728012084961	0
67.9776000976563	0
67.9823989868164	0
67.9871978759766	0
67.9919967651367	0
67.9968032836914	14.4343156814575
68.0016021728516	0
68.0064010620117	0
68.0111999511719	0
68.015998840332	0
68.0207977294922	0
68.0255966186523	0
68.030403137207	0
68.0352020263672	0
68.0400009155273	0
68.0447998046875	14.5248966217041
68.0495986938477	0
68.0543975830078	0
68.059196472168	0
68.0640029907227	0
68.0688018798828	0
68.073600769043	14.1249847412109
68.0783996582031	0
68.0831985473633	0
68.0879974365234	0
68.0927963256836	0
68.0976028442383	0
68.1024017333984	0
68.1072006225586	0
68.1119995117188	14.0971975326538
68.1167984008789	0
68.1215972900391	0
68.1264038085938	0
68.1312026977539	0
68.1360015869141	0
68.1408004760742	0
68.1455993652344	0
68.1503982543945	0
68.1551971435547	0
68.1600036621094	0
68.1648025512695	14.4189081192017
68.1696014404297	0
68.1744003295898	0
68.17919921875	0
68.1839981079102	0
68.1887969970703	14.4848508834839
68.193603515625	0
68.1984024047852	0
68.2032012939453	0
68.2080001831055	0
68.2127990722656	0
68.2175979614258	0
68.2223968505859	0
68.2272033691406	0
68.2320022583008	0
68.2368011474609	0
68.2416000366211	0
68.2463989257813	19.4901237487793
68.2511978149414	14.1655340194702
68.2559967041016	0
68.2608032226563	0
68.2656021118164	0
68.2704010009766	14.0072288513184
68.2751998901367	14.6737699508667
68.2799987792969	0
68.284797668457	0
68.2895965576172	0
68.2944030761719	0
68.299201965332	14.7617902755737
68.3040008544922	0
68.3087997436523	0
68.3135986328125	14.999626159668
68.3183975219727	0
68.3231964111328	0
68.3280029296875	0
68.3328018188477	14.8104333877563
68.3376007080078	0
68.342399597168	0
68.3471984863281	0
68.3519973754883	0
68.3567962646484	0
68.3616027832031	0
68.3664016723633	0
68.3712005615234	0
68.3759994506836	0
68.3807983398438	0
68.3855972290039	0
68.3904037475586	14.7551927566528
68.3952026367188	19.2462387084961
68.4000015258789	0
68.4048004150391	15.1156053543091
68.4095993041992	14.3587560653687
68.4143981933594	14.2518749237061
68.4191970825195	15.0054941177368
68.4240036010742	0
68.4288024902344	0
68.4336013793945	0
68.4384002685547	0
68.4431991577148	14.821704864502
68.447998046875	0
68.4527969360352	0
68.4576034545898	0
68.46240234375	19.2704677581787
68.4672012329102	0
68.4720001220703	0
68.4767990112305	14.4592542648315
68.4815979003906	0
68.4863967895508	0
68.4912033081055	0
68.4960021972656	0
68.5008010864258	0
68.5055999755859	0
68.5103988647461	14.7467851638794
68.5151977539063	0
68.5199966430664	0
68.5248031616211	4.82118129730225
68.5296020507813	15.1022806167603
68.5344009399414	0
68.5391998291016	0
68.5439987182617	0
68.5487976074219	0
68.553596496582	0
68.5584030151367	0
68.5632019042969	0
68.568000793457	0
68.5727996826172	0
68.5775985717773	14.1280107498169
68.5823974609375	14.6683988571167
68.5871963500977	0
68.5920028686523	0
68.5968017578125	0
68.6016006469727	0
68.6063995361328	0
68.611198425293	14.612850189209
68.6159973144531	0
68.6207962036133	0
68.625602722168	0
68.6304016113281	15.3352870941162
68.6352005004883	14.6722316741943
68.6399993896484	0
68.6447982788086	0
68.6495971679688	0
68.6544036865234	0
68.6592025756836	28.6258926391602
68.6640014648438	0
68.6688003540039	0
68.6735992431641	0
68.6783981323242	0
68.6831970214844	30.1610469818115
68.6880035400391	0
68.6928024291992	0
68.6976013183594	30.8061447143555
68.7024002075195	0
68.7071990966797	0
68.7119979858398	0
68.716796875	0
68.7216033935547	0
68.7264022827148	14.2362146377563
68.731201171875	14.8508167266846
68.7360000610352	0
68.7407989501953	0
68.7455978393555	0
68.7503967285156	0
68.7552032470703	0
68.7600021362305	0
68.7648010253906	0
68.7695999145508	0
68.7743988037109	15.1632242202759
68.7791976928711	0
68.7839965820313	0
68.7888031005859	0
68.7936019897461	0
68.7984008789063	14.6140222549438
68.8031997680664	0
68.8079986572266	0
68.8127975463867	0
68.8175964355469	0
68.8224029541016	14.1405925750732
68.8272018432617	14.6145687103271
68.8320007324219	0
68.836799621582	0
68.8415985107422	0
68.8463973999023	15.3727731704712
68.8511962890625	0
68.8560028076172	14.4408512115479
68.8608016967773	0
68.8656005859375	0
68.8703994750977	0
68.8751983642578	0
68.879997253418	0
68.8848037719727	0
68.8896026611328	0
68.894401550293	0
68.8992004394531	14.2613496780396
68.9039993286133	0
68.9087982177734	0
68.9135971069336	0
68.9184036254883	0
68.9232025146484	0
68.9280014038086	0
68.9328002929688	0
68.9375991821289	0
68.9423980712891	0
68.9471969604492	0
68.9520034790039	0
68.9568023681641	0
68.9616012573242	29.0514621734619
68.9664001464844	0
68.9711990356445	0
68.9759979248047	0
68.9807968139648	14.5990266799927
68.9856033325195	0
68.9904022216797	0
68.9952011108398	0
69	29.3439960479736
69.0047988891602	0
69.0095977783203	0
69.0143966674805	0
69.0192031860352	0
69.0240020751953	0
69.0288009643555	14.8176784515381
69.0335998535156	0
69.0383987426758	0
69.0431976318359	0
69.0479965209961	0
69.0528030395508	14.7071514129639
69.0576019287109	0
69.0624008178711	0
69.0671997070313	14.6853828430176
69.0719985961914	0
69.0767974853516	14.8570699691772
69.0815963745117	0
69.0864028930664	0
69.0912017822266	19.410343170166
69.0960006713867	0
69.1007995605469	0
69.105598449707	0
69.1103973388672	0
69.1151962280273	0
69.120002746582	0
69.1248016357422	0
69.1296005249023	0
69.1343994140625	0
69.1391983032227	0
69.1439971923828	0
69.1488037109375	0
69.1536026000977	0
69.1584014892578	0
69.163200378418	0
69.1679992675781	4.69033432006836
69.1727981567383	0
69.1775970458984	0
69.1824035644531	0
69.1872024536133	0
69.1920013427734	0
69.1968002319336	0
69.2015991210938	14.208869934082
69.2063980102539	0
69.2111968994141	0
69.2160034179688	0
69.2208023071289	29.1302165985107
69.2256011962891	0
69.2304000854492	0
69.2351989746094	0
69.2399978637695	0
69.2447967529297	29.9129676818848
69.2496032714844	0
69.2544021606445	0
69.2592010498047	0
69.2639999389648	0
69.268798828125	0
69.2735977172852	0
69.2783966064453	0
69.283203125	0
69.2880020141602	0
69.2928009033203	0
69.2975997924805	0
69.3023986816406	0
69.3071975708008	0
69.3119964599609	0
69.3168029785156	0
69.3216018676758	0
69.3264007568359	0
69.3311996459961	0
69.3359985351563	14.646294593811
69.3407974243164	0
69.3455963134766	0
69.3504028320313	0
69.3552017211914	0
69.3600006103516	0
69.3647994995117	0
69.3695983886719	28.7386569976807
69.374397277832	0
69.3792037963867	0
69.3840026855469	0
69.388801574707	0
69.3936004638672	0
69.3983993530273	0
69.4031982421875	14.0291290283203
69.4079971313477	0
69.4128036499023	14.3010282516479
69.4176025390625	0
69.4224014282227	0
69.4272003173828	0
69.431999206543	0
69.4367980957031	0
69.4415969848633	0
69.446403503418	14.4092922210693
69.4512023925781	0
69.4560012817383	0
69.4608001708984	0
69.4655990600586	0
69.4703979492188	0
69.4751968383789	0
69.4800033569336	0
69.4848022460938	0
69.4896011352539	0
69.4944000244141	0
69.4991989135742	0
69.5039978027344	0
69.5087966918945	0
69.5136032104492	0
69.5184020996094	0
69.5232009887695	0
69.5279998779297	0
69.5327987670898	0
69.53759765625	0
69.5423965454102	14.8625211715698
69.5472030639648	0
69.552001953125	4.73298311233521
69.5568008422852	0
69.5615997314453	14.2552490234375
69.5663986206055	4.76311874389648
69.5711975097656	0
69.5759963989258	0
69.5808029174805	0
69.5856018066406	0
69.5904006958008	14.8681173324585
69.5951995849609	0
69.5999984741211	0
69.6047973632813	0
69.6095962524414	15.2366027832031
69.6144027709961	0
69.6192016601563	0
69.6240005493164	0
69.6287994384766	0
69.6335983276367	0
69.6383972167969	0
69.6432037353516	0
69.6480026245117	0
69.6528015136719	0
69.657600402832	0
69.6623992919922	0
69.6671981811523	0
69.6719970703125	0
69.6768035888672	14.2549257278442
69.6816024780273	0
69.6864013671875	14.9659662246704
69.6912002563477	0
69.6959991455078	0
69.700798034668	0
69.7055969238281	29.1261901855469
69.7104034423828	0
69.715202331543	0
69.7200012207031	0
69.7248001098633	0
69.7295989990234	0
69.7343978881836	0
69.7391967773438	0
69.7440032958984	29.8860645294189
69.7488021850586	15.4537868499756
69.7536010742188	0
69.7583999633789	0
69.7631988525391	0
69.7679977416992	0
69.7727966308594	0
69.7776031494141	0
69.7824020385742	0
69.7872009277344	0
69.7919998168945	0
69.7967987060547	0
69.8015975952148	0
69.806396484375	0
69.8112030029297	0
69.8160018920898	0
69.82080078125	14.1006660461426
69.8255996704102	14.9741106033325
69.8303985595703	0
69.8351974487305	0
69.8399963378906	0
69.8448028564453	14.7617902755737
69.8496017456055	0
69.8544006347656	0
69.8591995239258	0
69.8639984130859	0
69.8687973022461	0
69.8735961914063	0
69.8784027099609	14.3587560653687
69.8832015991211	0
69.8880004882813	0
69.8927993774414	0
69.8975982666016	0
69.9023971557617	0
69.9072036743164	0
69.9120025634766	0
69.9168014526367	0
69.9216003417969	0
69.926399230957	14.4111680984497
69.9311981201172	0
69.9359970092773	0
69.940803527832	0
69.9456024169922	0
69.9504013061523	14.9582777023315
69.9552001953125	0
69.9599990844727	0
69.9647979736328	0
69.969596862793	0
69.9744033813477	0
69.9792022705078	0
69.984001159668	0
69.9888000488281	0
69.9935989379883	14.5714054107666
69.9983978271484	0
70.0031967163086	0
70.0080032348633	0
70.0128021240234	0
70.0176010131836	0
70.0223999023438	0
70.0271987915039	0
70.0319976806641	0
70.0367965698242	13.9965791702271
70.0416030883789	0
70.0464019775391	0
70.0512008666992	0
70.0559997558594	0
70.0607986450195	0
70.0655975341797	0
70.0703964233398	0
70.0752029418945	19.648609161377
70.0800018310547	0
70.0848007202148	0
70.089599609375	0
70.0943984985352	0
70.0991973876953	14.5353298187256
70.1039962768555	0
70.1088027954102	14.891773223877
70.1136016845703	14.4430532455444
70.1184005737305	0
70.1231994628906	0
70.1279983520508	0
70.1327972412109	0
70.1376037597656	14.6972417831421
70.1424026489258	0
70.1472015380859	0
70.1520004272461	0
70.1567993164063	0
70.1615982055664	0
70.1663970947266	0
70.1712036132813	0
70.1760025024414	0
70.1808013916016	0
70.1856002807617	0
70.1903991699219	0
70.195198059082	0
70.1999969482422	0
70.2048034667969	14.539909362793
70.209602355957	0
70.2144012451172	0
70.2192001342773	0
70.2239990234375	0
70.2287979125977	4.67071914672852
70.2335968017578	0
70.2384033203125	0
70.2432022094727	14.5568799972534
70.2480010986328	14.8569631576538
70.252799987793	0
70.2575988769531	0
70.2623977661133	0
70.2671966552734	0
70.2720031738281	0
70.2768020629883	13.8938808441162
70.2816009521484	0
70.2863998413086	0
70.2911987304688	14.0166120529175
70.2959976196289	0
70.3007965087891	0
70.3056030273438	0
70.3104019165039	0
70.3152008056641	0
70.3199996948242	0
70.3247985839844	0
70.3295974731445	0
70.3343963623047	0
70.3392028808594	28.5897846221924
70.3440017700195	0
70.3488006591797	0
70.3535995483398	0
70.3583984375	0
70.3631973266602	0
70.3679962158203	0
70.372802734375	14.7487440109253
70.3776016235352	0
70.3824005126953	0
70.3871994018555	0
70.3919982910156	0
70.3967971801758	0
70.4016036987305	0
70.4064025878906	28.7447509765625
70.4112014770508	0
70.4160003662109	14.2310514450073
70.4207992553711	0
70.4255981445313	0
70.4303970336914	0
70.4352035522461	0
70.4400024414063	14.999626159668
70.4448013305664	0
70.4496002197266	0
70.4543991088867	0
70.4591979980469	0
70.463996887207	0
70.4688034057617	0
70.4736022949219	0
70.478401184082	0
70.4832000732422	0
70.4879989624023	0
70.4927978515625	0
70.4975967407227	0
70.5024032592773	0
70.5072021484375	0
70.5120010375977	0
70.5167999267578	0
70.521598815918	0
70.5263977050781	0
70.5311965942383	0
70.536003112793	0
70.5408020019531	0
70.5456008911133	0
70.5503997802734	0
70.5551986694336	0
70.5599975585938	0
70.5647964477539	0
70.5696029663086	0
70.5744018554688	28.5026531219482
70.5792007446289	14.8243141174316
70.5839996337891	0
70.5887985229492	0
70.5935974121094	0
70.5983963012695	14.8540868759155
70.6032028198242	0
70.6080017089844	0
70.6128005981445	0
70.6175994873047	0
70.6223983764648	0
70.627197265625	0
70.6320037841797	0
70.6368026733398	0
70.6416015625	0
70.6464004516602	14.935079574585
70.6511993408203	13.8988628387451
70.6559982299805	0
70.6607971191406	14.8204069137573
70.6656036376953	0
70.6704025268555	0
70.6752014160156	0
70.6800003051758	0
70.6847991943359	0
70.6895980834961	14.5134725570679
70.6943969726563	0
70.6992034912109	0
70.7040023803711	14.9092292785645
70.7088012695313	0
70.7136001586914	0
70.7183990478516	0
70.7231979370117	0
70.7279968261719	14.8440055847168
70.7328033447266	0
70.7376022338867	0
70.7424011230469	0
70.747200012207	0
70.7519989013672	0
70.7567977905273	0
70.7615966796875	0
70.7664031982422	0
70.7712020874023	0
70.7760009765625	0
70.7807998657227	14.1158828735352
70.7855987548828	0
70.790397644043	14.313868522644
70.7951965332031	0
70.8000030517578	0
70.804801940918	0
70.8096008300781	0
70.8143997192383	0
70.8191986083984	15.0484838485718
70.8239974975586	0
70.8287963867188	0
70.8336029052734	14.6554546356201
70.8384017944336	0
70.8432006835938	0
70.8479995727539	0
70.8527984619141	0
70.8575973510742	0
70.8623962402344	0
70.8672027587891	0
70.8720016479492	0
70.8768005371094	0
70.8815994262695	0
70.8863983154297	0
70.8911972045898	0
70.8960037231445	0
70.9008026123047	0
70.9056015014648	28.1516075134277
70.910400390625	0
70.9151992797852	0
70.9199981689453	14.3191909790039
70.9247970581055	0
70.9296035766602	0
70.9344024658203	15.0099496841431
70.9392013549805	0
70.9440002441406	14.8515605926514
70.9487991333008	0
70.9535980224609	0
70.9583969116211	0
70.9632034301758	0
70.9680023193359	0
70.9728012084961	0
70.9776000976563	0
70.9823989868164	0
70.9871978759766	15.2005472183228
70.9919967651367	0
70.9968032836914	0
71.0016021728516	0
71.0064010620117	0
71.0111999511719	0
71.015998840332	0
71.0207977294922	15.0070009231567
71.0255966186523	0
71.030403137207	14.7624559402466
71.0352020263672	0
71.0400009155273	0
71.0447998046875	0
71.0495986938477	0
71.0543975830078	0
71.059196472168	0
71.0640029907227	0
71.0688018798828	0
71.073600769043	0
71.0783996582031	0
71.0831985473633	0
71.0879974365234	0
71.0927963256836	0
71.0976028442383	14.7405776977539
71.1024017333984	0
71.1072006225586	0
71.1119995117188	0
71.1167984008789	0
71.1215972900391	0
71.1264038085938	15.2660112380981
71.1312026977539	0
71.1360015869141	0
71.1408004760742	0
71.1455993652344	14.841329574585
71.1503982543945	0
71.1551971435547	4.59081697463989
71.1600036621094	0
71.1648025512695	0
71.1696014404297	14.6227512359619
71.1744003295898	0
71.17919921875	0
71.1839981079102	0
71.1887969970703	14.2428970336914
71.193603515625	14.7773494720459
71.1984024047852	0
71.2032012939453	0
71.2080001831055	0
71.2127990722656	0
71.2175979614258	0
71.2223968505859	0
71.2272033691406	0
71.2320022583008	14.6850547790527
71.2368011474609	0
71.2416000366211	0
71.2463989257813	14.9089956283569
71.2511978149414	0
71.2559967041016	14.3046808242798
71.2608032226563	0
71.2656021118164	0
71.2704010009766	0
71.2751998901367	0
71.2799987792969	0
71.284797668457	0
71.2895965576172	0
71.2944030761719	0
71.299201965332	0
71.3040008544922	29.3224124908447
71.3087997436523	0
71.3135986328125	0
71.3183975219727	0
71.3231964111328	0
71.3280029296875	0
71.3328018188477	0
71.3376007080078	0
71.342399597168	0
71.3471984863281	0
71.3519973754883	0
71.3567962646484	0
71.3616027832031	0
71.3664016723633	14.6178569793701
71.3712005615234	0
71.3759994506836	14.0480928421021
71.3807983398438	0
71.3855972290039	4.64065504074097
71.3904037475586	0
71.3952026367188	0
71.4000015258789	0
71.4048004150391	0
71.4095993041992	14.3322925567627
71.4143981933594	0
71.4191970825195	0
71.4240036010742	14.6683006286621
71.4288024902344	0
71.4336013793945	0
71.4384002685547	0
71.4431991577148	0
71.447998046875	14.4760494232178
71.4527969360352	0
71.4576034545898	0
71.46240234375	0
71.4672012329102	14.4498443603516
71.4720001220703	14.7643556594849
71.4767990112305	14.4865741729736
71.4815979003906	0
71.4863967895508	0
